"wi","wh","num connections","train time(us)","train mse","test time(us)","test mse"
"000000111","111",6,00:02:40.26,0.03,00:00:03.72,0.014214431513
"100000111","111",7,00:02:47.07,0.01,00:00:03.07,0.014292256198
"001000111","111",7,00:02:44.33,0.02,00:00:08.18,0.014362071220
"001010111","111",8,00:02:50.67,0.01,00:00:07.13,0.014549925808
"011000111","111",8,00:03:01.19,0.02,00:00:08.89,0.014558637659
"010100111","111",8,00:03:03.13,0.01,00:00:05.59,0.014570533086
"100010111","111",8,00:02:54.83,0.01,00:00:08.20,0.014578168178
"001100111","111",8,00:02:50.14,0.01,00:00:09.05,0.014579561346
"101000111","111",8,00:02:48.67,0.01,00:00:07.72,0.014623358825
"101001110","111",8,00:03:02.83,0.01,00:00:03.59,0.014636257479
"010001111","111",8,00:02:53.23,0.01,00:00:06.63,0.014649757035
"000010111","111",7,00:02:53.78,0.01,00:00:06.27,0.014664654392
"110100011","111",8,00:03:03.32,0.01,00:00:06.62,0.014680146694
"110001110","111",8,00:03:06.17,0.01,00:00:04.65,0.014706094375
"011001110","111",8,00:02:59.80,0.01,00:00:05.65,0.014716363112
"001100011","111",7,00:03:13.95,0.01,00:00:08.19,0.014719169560
"011001111","111",9,00:02:57.89,0.01,00:00:09.01,0.014721975801
"011010111","111",9,00:02:57.88,0.01,00:00:07.20,0.014761870288
"100100111","111",8,00:02:42.41,0.01,00:00:08.21,0.014769031014
"000101111","111",8,00:03:05.79,0.01,00:00:07.93,0.014773021927
"000110111","111",8,00:03:14.04,0.01,00:00:06.91,0.014781676288
"000100111","111",7,00:02:55.64,0.01,00:00:04.81,0.014785011406
"110000111","111",8,00:02:46.66,0.01,00:00:09.13,0.014787779654
"010010111","101",7,00:02:47.81,0.03,00:00:07.20,0.014799620733
"100100111","011",7,00:02:47.59,0.03,00:00:05.72,0.014799634303
"010001110","111",7,00:02:49.78,0.01,00:00:07.41,0.014802387985
"000000101","101",4,00:02:27.76,0.03,00:00:08.54,0.014803093414
"000100011","011",5,00:02:48.26,0.03,00:00:06.60,0.014809977925
"000010101","101",5,00:02:40.62,0.03,00:00:03.84,0.014811341248
"010000101","101",5,00:02:35.90,0.03,00:00:06.69,0.014813256639
"010101010","111",7,00:02:47.34,0.01,00:00:06.47,0.014813820232
"001000111","110",6,00:02:51.91,0.03,00:00:05.66,0.014814171280
"000001111","110",6,00:02:37.87,0.03,00:00:07.83,0.014815721619
"100010101","111",7,00:02:42.22,0.01,00:00:07.51,0.014818182540
"011100011","111",8,00:03:01.16,0.01,00:00:02.12,0.014818634493
"000000111","011",5,00:02:38.97,0.03,00:00:07.69,0.014818820452
"000100111","011",6,00:02:42.33,0.03,00:00:00.58,0.014820302372
"001001111","110",7,00:02:56.73,0.03,00:00:04.36,0.014820326606
"100000011","011",5,00:02:40.61,0.03,00:00:06.42,0.014825134048
"010110111","111",9,00:03:00.69,0.01,00:00:04.20,0.014832054380
"010010101","101",6,00:02:44.64,0.03,00:00:05.34,0.014834426178
"100000111","011",6,00:02:37.04,0.03,00:00:05.04,0.014834520461
"100001111","111",8,00:02:58.08,0.01,00:00:08.90,0.014838895024
"010010111","111",8,00:02:58.19,0.01,00:00:04.64,0.014845202922
"001110001","111",7,00:02:43.39,0.01,00:00:06.66,0.014868439140
"010110011","111",8,00:02:50.32,0.01,00:00:03.78,0.014874955880
"001011101","111",8,00:02:51.45,0.01,00:00:04.45,0.014878645891
"000001110","110",5,00:02:43.96,0.03,00:00:04.97,0.014884780472
"100100011","011",6,00:02:49.93,0.03,00:00:03.67,0.014885980483
"000000011","011",4,00:02:23.65,0.03,00:00:06.48,0.014900879594
"110000011","111",7,00:02:54.66,0.01,00:00:03.81,0.014904178136
"101010001","111",7,00:02:39.93,0.01,00:00:06.91,0.014908182444
"101011100","111",8,00:02:26.41,0.01,00:00:06.17,0.014908288772
"010101110","111",8,00:02:54.01,0.01,00:00:07.96,0.014911701982
"011010101","111",8,00:03:15.14,0.01,00:00:05.12,0.014916395699
"101000011","111",7,00:02:41.31,0.01,00:00:06.24,0.014916923213
"000010111","101",6,00:02:37.99,0.03,00:00:06.93,0.014925193178
"000000110","111",5,00:02:39.55,0.03,00:00:00.71,0.014926279452
"011000110","111",7,00:02:59.33,0.01,00:00:08.96,0.014933477175
"110101010","111",8,00:03:01.61,0.01,00:00:05.31,0.014935864974
"010100011","111",7,00:02:50.39,0.02,00:00:05.06,0.014944378531
"011100001","111",7,00:02:58.56,0.01,00:00:06.70,0.014944648077
"010101111","111",9,00:02:46.85,0.01,00:00:06.00,0.014948842436
"101110001","111",8,00:02:27.22,0.01,00:00:04.46,0.014950503287
"110100111","111",9,00:02:58.11,0.01,00:00:05.44,0.014956955676
"110010101","111",8,00:02:56.28,0.01,00:00:04.47,0.014957387185
"111000111","111",9,00:02:55.39,0.01,00:00:05.69,0.014959772050
"001010101","111",7,00:02:50.44,0.01,00:00:07.76,0.014961572348
"010100111","011",7,00:02:57.18,0.01,00:00:05.18,0.014962542191
"101000011","011",6,00:02:47.32,0.01,00:00:05.26,0.014963529320
"011000101","111",7,00:03:09.58,0.01,00:00:07.50,0.014964023037
"001010101","101",6,00:02:43.22,0.01,00:00:06.13,0.014964610868
"010001111","110",7,00:02:45.91,0.01,00:00:04.27,0.014964771907
"011000101","101",6,00:02:43.12,0.01,00:00:04.57,0.014965538640
"001000101","111",6,00:02:45.30,0.02,00:00:05.42,0.014966003377
"101100111","111",9,00:02:56.36,0.01,00:00:08.46,0.014968234048
"010000110","110",5,00:02:49.50,0.02,00:00:06.54,0.014970952454
"100000111","101",6,00:02:54.16,0.02,00:00:02.87,0.014971339202
"101001011","111",8,00:02:42.45,0.01,00:00:06.56,0.014972292781
"001000011","011",5,00:02:43.37,0.01,00:00:04.76,0.014973706808
"101100011","011",7,00:02:40.59,0.01,00:00:03.02,0.014974494568
"011000110","110",6,00:02:40.34,0.01,00:00:05.77,0.014975298804
"001100111","011",7,00:02:13.32,0.02,00:00:07.64,0.014975443777
"100000110","110",5,00:02:37.27,0.02,00:00:04.20,0.014975971037
"101000111","110",7,00:02:52.75,0.02,00:00:09.10,0.014976365235
"001001110","110",6,00:02:43.66,0.03,00:00:04.83,0.014977470216
"011000111","101",7,00:03:22.96,0.02,00:00:02.72,0.014978671096
"101000111","011",7,00:03:01.79,0.02,00:00:06.25,0.014980456441
"110001100","111",7,00:02:25.94,0.01,00:00:05.92,0.014980810492
"110010111","101",8,00:02:46.32,0.02,00:00:07.16,0.014984669573
"010000111","110",6,00:02:54.30,0.02,00:00:08.60,0.014986208121
"100010111","101",7,00:02:14.90,0.02,00:00:06.96,0.014989113081
"100000111","110",6,00:02:25.18,0.02,00:00:10.68,0.014991228557
"100010101","101",6,00:03:04.78,0.02,00:00:00.94,0.014995804627
"000001111","111",7,00:02:56.63,0.01,00:00:07.06,0.014997832949
"000000111","110",5,00:02:42.51,0.03,00:00:04.21,0.015002267773
"101000110","110",6,00:02:50.46,0.02,00:00:08.17,0.015002291125
"101010100","111",7,00:03:01.21,0.01,00:00:06.58,0.015004011730
"001100011","011",6,00:02:49.64,0.02,00:00:03.71,0.015004360968
"010000111","101",6,00:02:52.80,0.03,00:00:05.88,0.015010042634
"001010111","101",7,00:02:47.75,0.02,00:00:09.80,0.015018747757
"011000111","110",7,00:03:18.36,0.01,00:00:10.62,0.015019193786
"110000111","011",7,00:02:44.25,0.02,00:00:06.95,0.015023019896
"100001111","110",7,00:02:12.95,0.02,00:00:06.22,0.015025653012
"110010111","111",9,00:02:50.90,0.01,00:00:07.67,0.015029953565
"110101110","111",9,00:03:05.02,0.01,00:00:06.22,0.015031051458
"010011111","111",9,00:03:08.04,0.01,00:00:06.63,0.015035279298
"001000111","011",6,00:02:53.20,0.02,00:00:07.38,0.015038426700
"001110101","111",8,00:03:08.75,0.01,00:00:06.52,0.015042874661
"100011111","111",9,00:02:56.84,0.01,00:00:04.99,0.015048447035
"001011111","111",9,00:02:43.47,0.01,00:00:06.79,0.015049904973
"111100011","111",9,00:02:38.36,0.01,00:00:03.20,0.015052050692
"010100011","011",6,00:02:50.81,0.02,00:00:06.89,0.015053214863
"100001110","110",6,00:03:15.22,0.02,00:00:09.60,0.015054013872
"101110101","111",9,00:02:56.67,0.01,00:00:01.97,0.015056851577
"001000101","101",5,00:02:48.84,0.02,00:00:04.69,0.015057939696
"101010101","111",8,00:02:49.38,0.01,00:00:05.33,0.015062438642
"100000101","101",5,00:02:52.45,0.02,00:00:04.96,0.015063804166
"000101110","111",7,00:02:55.32,0.01,00:00:04.20,0.015065917003
"011110001","111",8,00:03:06.12,0.01,00:00:07.11,0.015068131245
"110100011","011",7,00:02:46.21,0.01,00:00:06.96,0.015068405782
"101011101","111",9,00:02:49.89,0.01,00:00:07.50,0.015070535355
"001000111","101",6,00:02:48.32,0.01,00:00:05.64,0.015071371274
"011110101","111",9,00:03:03.66,0.01,00:00:05.60,0.015072162217
"010101011","111",8,00:03:00.05,0.01,00:00:05.72,0.015073658871
"010000011","111",6,00:03:01.03,0.01,00:00:03.69,0.015077964637
"011001111","110",8,00:02:41.05,0.01,00:00:08.88,0.015087820745
"001000011","111",6,00:02:39.60,0.01,00:00:03.91,0.015090275761
"100011100","111",7,00:02:30.76,0.01,00:00:09.16,0.015092230530
"100101111","011",8,00:02:53.30,0.01,00:00:03.91,0.015097096262
"000100101","101",5,00:02:49.91,0.01,00:00:04.96,0.015097730361
"000011110","111",7,00:02:56.37,0.01,00:00:06.64,0.015098239330
"110000101","101",6,00:03:03.38,0.01,00:00:08.95,0.015099084514
"010110101","101",7,00:02:48.71,0.01,00:00:05.52,0.015103254559
"110011100","111",8,00:02:47.52,0.01,00:00:06.85,0.015103466248
"110001010","111",7,00:02:41.22,0.01,00:00:06.05,0.015104021310
"001101110","110",7,00:02:41.13,0.01,00:00:04.91,0.015104558858
"000101110","110",6,00:03:20.94,0.01,00:00:08.57,0.015106826820
"011100110","111",8,00:03:06.52,0.01,00:00:06.34,0.015111116744
"110000111","101",7,00:02:44.20,0.01,00:00:06.97,0.015111374110
"100010011","011",6,00:03:07.76,0.01,00:00:07.92,0.015115273726
"001000110","110",5,00:02:56.80,0.03,00:00:05.33,0.015115668792
"011101011","111",9,00:02:56.04,0.01,00:00:04.27,0.015116232025
"101011110","111",9,00:02:50.53,0.01,00:00:07.82,0.015116752581
"010100101","101",6,00:02:50.67,0.01,00:00:06.44,0.015117874977
"000110101","101",6,00:02:31.40,0.01,00:00:06.99,0.015117997281
"011011111","111",10,00:03:02.00,0.01,00:00:07.63,0.015118934531
"000110011","111",7,00:02:43.43,0.01,00:00:03.02,0.015119250358
"000011101","111",7,00:02:55.33,0.01,00:00:06.43,0.015121353792
"000010011","111",6,00:02:40.22,0.01,00:00:06.05,0.015128092693
"010000011","011",5,00:02:36.43,0.01,00:00:05.37,0.015133113623
"111111000","111",9,00:02:51.38,0.01,00:00:05.37,0.015136091870
"000011110","110",6,00:02:46.81,0.01,00:00:05.90,0.015136827036
"100000110","111",6,00:03:01.14,0.01,00:00:09.62,0.015137519661
"101010110","111",8,00:03:10.80,0.01,00:00:06.43,0.015138044188
"001011110","110",7,00:03:05.06,0.01,00:00:07.86,0.015139949894
"000101011","011",6,00:03:05.21,0.01,00:00:06.73,0.015141008946
"100111100","111",8,00:02:46.40,0.01,00:00:07.24,0.015142304556
"000001111","011",6,00:02:49.27,0.01,00:00:06.84,0.015143376739
"100001011","111",7,00:02:34.49,0.01,00:00:01.17,0.015144147327
"110000101","111",7,00:02:59.61,0.01,00:00:05.98,0.015144470424
"111001111","111",10,00:03:01.49,0.01,00:00:06.55,0.015144666274
"101110111","111",10,00:02:55.30,0.01,00:00:04.86,0.015154676418
"100110111","011",8,00:02:48.38,0.01,00:00:07.41,0.015158602538
"110100111","011",8,00:02:52.62,0.01,00:00:03.08,0.015158771424
"000110011","011",6,00:02:44.86,0.01,00:00:03.23,0.015161864486
"000100111","110",6,00:02:59.57,0.01,00:00:02.35,0.015164026206
"000110111","101",7,00:02:57.86,0.01,00:00:04.76,0.015164302114
"101100111","011",8,00:03:07.67,0.01,00:00:03.55,0.015166403365
"001100110","110",6,00:02:55.65,0.01,00:00:07.54,0.015167546972
"001010111","110",7,00:02:56.89,0.01,00:00:05.49,0.015168233227
"000110111","011",7,00:02:49.78,0.01,00:00:08.45,0.015168720099
"001010110","110",6,00:02:38.70,0.01,00:00:04.96,0.015170330278
"101101110","111",9,00:02:54.79,0.01,00:00:06.27,0.015170659972
"011101110","111",9,00:03:01.51,0.01,00:00:05.95,0.015171259654
"111000011","111",8,00:02:56.38,0.01,00:00:05.22,0.015177189146
"100101110","111",8,00:02:55.35,0.01,00:00:06.99,0.015179710980
"011100010","111",7,00:03:07.37,0.01,00:00:06.55,0.015181985365
"001101111","111",9,00:02:54.20,0.01,00:00:05.02,0.015182835712
"100100011","111",7,00:02:47.66,0.01,00:00:05.96,0.015183352247
"010000111","011",6,00:02:57.41,0.01,00:00:07.92,0.015183366579
"011111010","111",9,00:02:51.07,0.01,00:00:06.70,0.015190615162
"010100101","111",7,00:02:45.46,0.01,00:00:04.45,0.015192601675
"000001011","111",6,00:02:53.05,0.01,00:00:06.56,0.015197858460
"101001110","110",7,00:02:52.06,0.01,00:00:03.94,0.015198989140
"110010011","111",8,00:02:50.88,0.01,00:00:07.79,0.015199353632
"010011111","101",8,00:02:54.50,0.01,00:00:03.92,0.015203914352
"010111101","111",9,00:03:21.40,0.01,00:00:08.74,0.015206897228
"111010111","111",10,00:03:19.34,0.01,00:00:04.86,0.015206995541
"110010101","101",7,00:02:49.76,0.01,00:00:03.65,0.015210815870
"001011111","110",8,00:02:34.81,0.01,00:00:04.77,0.015211718811
"111001110","111",9,00:02:59.96,0.01,00:00:08.97,0.015213404365
"000010111","011",6,00:02:44.25,0.01,00:00:06.27,0.015216246882
"000010111","110",6,00:02:51.84,0.01,00:00:05.41,0.015217267067
"010011101","111",8,00:02:59.15,0.01,00:00:05.29,0.015218031133
"001101111","110",8,00:03:00.11,0.01,00:00:04.85,0.015219316154
"000001101","111",6,00:02:44.01,0.01,00:00:05.82,0.015219985697
"100010111","011",7,00:03:05.01,0.01,00:00:04.89,0.015221037601
"111000100","111",7,00:02:51.03,0.01,00:00:05.35,0.015224589631
"010011101","101",7,00:02:41.78,0.01,00:00:07.55,0.015225136324
"000100101","111",6,00:02:50.81,0.01,00:00:07.96,0.015226858682
"000001011","011",5,00:02:48.82,0.01,00:00:08.97,0.015227395988
"010000111","111",7,00:02:49.75,0.01,00:00:04.88,0.015229293710
"101010100","110",6,00:02:53.25,0.01,00:00:06.98,0.015230588686
"000100111","101",6,00:02:27.72,0.01,00:00:03.09,0.015231262184
"001111011","111",9,00:03:21.77,0.01,00:00:05.83,0.015231541514
"100001011","011",6,00:03:14.95,0.01,00:00:01.04,0.015233505851
"011101010","110",7,00:03:04.50,0.01,00:00:06.93,0.015236818060
"011010110","111",8,00:03:05.58,0.01,00:00:05.59,0.015237796610
"100001110","111",7,00:02:57.29,0.01,00:00:04.43,0.015242941516
"111011110","111",10,00:02:46.52,0.01,00:00:03.03,0.015247031461
"100010100","110",5,00:02:58.57,0.01,00:00:00.62,0.015250014413
"111010011","111",9,00:03:10.30,0.01,00:00:06.80,0.015251788049
"001111001","111",8,00:02:59.02,0.01,00:00:04.64,0.015251932756
"111110001","111",9,00:02:38.71,0.01,00:00:05.96,0.015253409920
"111100111","111",10,00:02:45.66,0.01,00:00:06.14,0.015254059861
"000110101","111",7,00:02:30.64,0.01,00:00:05.48,0.015256450231
"001100111","110",7,00:02:45.57,0.01,00:00:03.24,0.015256713070
"101010111","111",9,00:03:02.56,0.01,00:00:05.33,0.015256916047
"110001111","111",9,00:03:09.06,0.01,00:00:05.63,0.015258370495
"100011100","101",6,00:02:49.88,0.01,00:00:06.54,0.015258517882
"001110001","101",6,00:02:46.78,0.01,00:00:04.29,0.015259318752
"110101010","011",7,00:02:55.91,0.01,00:00:08.75,0.015262200150
"000111110","111",8,00:02:50.33,0.01,00:00:04.60,0.015263310293
"110111001","111",9,00:03:01.89,0.01,00:00:04.45,0.015264691825
"010101011","110",7,00:03:05.31,0.01,00:00:04.90,0.015269306439
"001111101","111",9,00:02:57.40,0.01,00:00:05.04,0.015269502407
"010001110","110",6,00:02:56.15,0.01,00:00:08.78,0.015269984979
"110111100","111",9,00:03:04.79,0.01,00:00:06.40,0.015270760994
"011110111","111",10,00:02:52.38,0.01,00:00:06.05,0.015272521417
"011011110","110",8,00:03:10.88,0.01,00:00:07.32,0.015275936669
"100010011","111",7,00:02:40.74,0.01,00:00:06.94,0.015278551404
"101101111","110",9,00:02:26.96,0.01,00:00:06.86,0.015278717269
"100101011","111",8,00:02:56.54,0.01,00:00:04.70,0.015282537799
"011011110","111",9,00:02:54.42,0.01,00:00:05.19,0.015283232250
"000111101","111",8,00:02:56.94,0.01,00:00:07.23,0.015284304446
"101010101","011",7,00:02:57.75,0.01,00:00:06.70,0.015286436251
"011101010","111",8,00:02:52.74,0.01,00:00:05.66,0.015290122708
"110001110","101",7,00:02:52.23,0.01,00:00:08.74,0.015290870607
"000101111","110",7,00:02:51.82,0.01,00:00:06.24,0.015293716263
"011110011","101",8,00:02:52.84,0.01,00:00:08.27,0.015294413799
"100011110","111",8,00:03:10.23,0.01,00:00:01.46,0.015295662427
"101110011","111",9,00:02:58.25,0.01,00:00:04.99,0.015301476258
"011100001","101",6,00:02:30.21,0.01,00:00:07.72,0.015301621870
"101001111","111",9,00:03:11.26,0.01,00:00:06.57,0.015302652225
"101010001","011",6,00:02:40.20,0.01,00:00:06.64,0.015303945795
"010101110","011",7,00:02:46.45,0.01,00:00:07.03,0.015304277943
"010001111","101",7,00:02:44.23,0.01,00:00:10.55,0.015309407564
"100100110","111",7,00:02:53.11,0.01,00:00:07.37,0.015312143319
"100111110","111",9,00:02:53.01,0.01,00:00:06.58,0.015315748300
"110101110","011",8,00:02:57.29,0.01,00:00:06.59,0.015316294208
"110101111","111",10,00:03:10.82,0.01,00:00:05.99,0.015317707336
"101001010","111",7,00:02:57.69,0.01,00:00:05.77,0.015317934434
"011010111","101",8,00:02:56.07,0.01,00:00:06.45,0.015318607278
"011011111","110",9,00:03:01.94,0.01,00:00:04.32,0.015319106277
"001001011","011",6,00:02:49.63,0.01,00:00:05.38,0.015322236003
"110011110","111",9,00:02:59.47,0.01,00:00:05.42,0.015323814372
"000010110","111",6,00:02:35.09,0.01,00:00:06.83,0.015328901165
"100110111","101",8,00:02:59.95,0.01,00:00:04.99,0.015329352607
"110010111","011",8,00:02:48.54,0.01,00:00:05.81,0.015330124790
"110100101","111",8,00:03:04.05,0.01,00:00:04.81,0.015332391495
"101011100","110",7,00:02:35.02,0.01,00:00:05.48,0.015333794174
"011100111","111",9,00:03:07.91,0.01,00:00:05.91,0.015339018758
"100110011","011",7,00:02:56.41,0.01,00:00:06.44,0.015340187428
"000011111","101",7,00:02:53.70,0.01,00:00:04.26,0.015343163511
"011101011","110",8,00:02:47.52,0.01,00:00:07.04,0.015346032302
"010001010","011",5,00:02:36.85,0.01,00:00:05.59,0.015348441299
"100101111","110",8,00:02:44.82,0.01,00:00:04.40,0.015348746933
"011110001","101",7,00:02:46.45,0.01,00:00:01.77,0.015349591717
"000001101","101",5,00:02:51.59,0.01,00:00:06.32,0.015350202598
"001001111","101",7,00:03:06.29,0.01,00:00:07.50,0.015352498840
"110110111","011",9,00:02:54.71,0.01,00:00:07.54,0.015353958844
"111100001","111",8,00:02:45.58,0.01,00:00:06.92,0.015355264848
"001001111","011",7,00:02:39.04,0.01,00:00:04.46,0.015356255030
"001100110","111",7,00:02:37.43,0.01,00:00:07.84,0.015365316000
"100100111","101",7,00:02:58.89,0.01,00:00:03.69,0.015365965087
"110001100","101",6,00:02:43.47,0.01,00:00:02.32,0.015366215248
"100111101","111",9,00:02:59.25,0.01,00:00:04.26,0.015371252960
"100100110","110",6,00:02:45.44,0.01,00:00:06.25,0.015371784950
"100011110","101",7,00:02:47.42,0.01,00:00:04.38,0.015372260784
"101111100","111",9,00:02:42.98,0.01,00:00:06.20,0.015373605918
"100001100","111",6,00:02:32.53,0.01,00:00:10.09,0.015375106609
"011001101","111",8,00:03:13.24,0.01,00:00:04.73,0.015378524304
"010111010","111",8,00:02:29.52,0.01,00:00:04.27,0.015379175850
"001110011","101",7,00:02:51.82,0.01,00:00:06.14,0.015382586989
"000010110","110",5,00:02:53.11,0.01,00:00:05.33,0.015385029144
"001010101","011",6,00:02:48.58,0.01,00:00:02.95,0.015386640673
"010101010","011",6,00:02:56.83,0.01,00:00:06.16,0.015387622728
"101101110","110",8,00:02:39.14,0.01,00:00:05.04,0.015387749915
"111101010","111",9,00:02:41.32,0.01,00:00:07.03,0.015389220911
"100110001","101",6,00:02:50.80,0.01,00:00:07.00,0.015389275955
"100110101","101",7,00:03:04.58,0.01,00:00:08.21,0.015389436047
"110010101","011",7,00:02:48.71,0.01,00:00:06.88,0.015392122284
"101111011","111",10,00:02:56.66,0.01,00:00:07.32,0.015397692232
"011111100","111",9,00:02:50.68,0.01,00:00:05.99,0.015399920264
"101110101","011",8,00:02:45.78,0.01,00:00:05.21,0.015402621480
"001001101","101",6,00:02:49.59,0.01,00:00:05.40,0.015404698008
"101001111","110",8,00:02:43.78,0.01,00:00:03.66,0.015406406861
"010100010","110",5,00:02:53.22,0.01,00:00:06.20,0.015407358631
"011010101","101",7,00:03:10.43,0.01,00:00:08.68,0.015408910204
"110100011","101",7,00:02:56.96,0.01,00:00:04.98,0.015409036288
"010010011","111",7,00:02:48.95,0.01,00:00:04.29,0.015410812976
"001100001","111",6,00:02:46.50,0.01,00:00:04.20,0.015413069415
"111011111","111",11,00:03:18.88,0.01,00:00:07.64,0.015414367185
"100101010","110",6,00:02:44.21,0.01,00:00:05.50,0.015417500765
"011100011","110",7,00:02:54.53,0.01,00:00:06.09,0.015418456128
"100101011","011",7,00:02:39.66,0.01,00:00:06.83,0.015422463319
"100101111","111",9,00:02:57.01,0.01,00:00:06.43,0.015425773259
"100110101","111",8,00:02:40.30,0.01,00:00:06.28,0.015426298929
"101011101","110",8,00:02:51.57,0.01,00:00:03.47,0.015431268843
"010110111","101",8,00:02:36.36,0.01,00:00:09.28,0.015431695890
"111110111","111",11,00:03:05.20,0.01,00:00:04.64,0.015437737441
"001011110","111",8,00:02:42.55,0.01,00:00:08.80,0.015438870591
"100100001","111",6,00:02:42.84,0.01,00:00:05.07,0.015438992338
"101101010","110",7,00:02:52.69,0.01,00:00:07.02,0.015441521635
"000011000","011",4,00:02:50.56,0.05,00:00:03.39,0.015446125558
"100011000","011",5,00:02:37.92,0.05,00:00:10.79,0.015446196079
"000111000","101",5,00:02:19.23,0.05,00:00:08.66,0.015446379508
"000111100","011",6,00:02:37.28,0.05,00:00:06.25,0.015446493646
"011100011","101",7,00:02:41.31,0.01,00:00:05.06,0.015446971260
"100001110","101",6,00:03:04.18,0.01,00:00:04.77,0.015447730828
"000111011","110",7,00:02:56.75,0.01,00:00:06.87,0.015448436528
"010111000","101",6,00:02:53.89,0.05,00:00:08.34,0.015449350442
"010001101","111",7,00:02:51.13,0.01,00:00:05.11,0.015449481656
"010101010","101",6,00:02:52.26,0.05,00:00:05.87,0.015450489751
"010111010","101",7,00:02:48.33,0.05,00:00:11.71,0.015452342036
"000111111","111",9,00:02:56.66,0.01,00:00:04.90,0.015453295365
"010011110","111",8,00:02:55.60,0.01,00:00:06.53,0.015454486063
"000011000","111",5,00:02:53.78,0.05,00:00:06.41,0.015457070108
"011100010","110",6,00:02:39.76,0.01,00:00:06.57,0.015458596766
"000011100","011",5,00:02:40.41,0.05,00:00:06.41,0.015459354254
"010011111","110",8,00:03:02.17,0.01,00:00:07.12,0.015460047677
"111110000","111",8,00:02:58.25,0.01,00:00:04.40,0.015460914935
"000111001","111",7,00:02:39.82,0.01,00:00:05.24,0.015461396456
"000000111","101",5,00:02:35.29,0.03,00:00:05.26,0.015461811599
"100110011","111",8,00:02:59.16,0.01,00:00:04.93,0.015463377123
"100110111","111",9,00:02:50.16,0.01,00:00:06.87,0.015463510932
"001111000","110",6,00:02:29.76,0.05,00:00:02.41,0.015467901583
"110011111","111",10,00:02:53.15,0.01,00:00:06.39,0.015468194777
"100011100","011",6,00:02:29.28,0.05,00:00:09.09,0.015471098806
"101010101","110",7,00:02:46.69,0.01,00:00:05.84,0.015471479307
"011001110","110",7,00:02:40.73,0.01,00:00:03.39,0.015477041423
"000111001","110",6,00:03:06.68,0.05,00:00:06.14,0.015477823306
"101111111","111",11,00:02:49.81,0.01,00:00:05.01,0.015479143324
"100101110","110",7,00:02:49.73,0.01,00:00:06.91,0.015481064533
"111100110","111",9,00:03:25.78,0.01,00:00:03.56,0.015481212295
"000111000","011",5,00:02:33.01,0.05,00:00:04.38,0.015486810612
"010100111","101",7,00:02:43.06,0.01,00:00:06.58,0.015486893727
"100001111","011",7,00:02:41.73,0.01,00:00:01.81,0.015487745916
"011101111","111",10,00:02:47.81,0.01,00:00:09.75,0.015488259252
"100111011","011",8,00:03:07.55,0.01,00:00:05.74,0.015493950664
"110111000","111",8,00:02:50.18,0.01,00:00:05.77,0.015494304554
"110011110","101",8,00:03:02.78,0.01,00:00:07.58,0.015494811406
"001111010","110",7,00:02:43.62,0.01,00:00:09.02,0.015498791044
"001111100","111",8,00:02:46.27,0.01,00:00:07.31,0.015499539342
"010110001","011",6,00:02:41.25,0.01,00:00:06.43,0.015499892883
"000110110","110",6,00:02:44.11,0.01,00:00:05.17,0.015502203205
"010111111","101",9,00:02:59.49,0.01,00:00:06.86,0.015503675875
"110111101","111",10,00:02:58.35,0.01,00:00:07.31,0.015504146216
"001110110","110",7,00:02:37.63,0.01,00:00:04.68,0.015504216237
"000011011","111",7,00:02:49.73,0.01,00:00:05.62,0.015505907868
"000110110","111",7,00:02:25.27,0.01,00:00:08.37,0.015506225721
"000111010","101",6,00:02:49.14,0.05,00:00:05.65,0.015506391037
"110010011","011",7,00:02:45.92,0.01,00:00:07.52,0.015506450991
"111111001","110",9,00:02:59.09,0.01,00:00:07.48,0.015507051144
"101101011","111",9,00:03:19.29,0.01,00:00:01.52,0.015507655235
"010111000","111",7,00:02:37.40,0.01,00:00:08.51,0.015509219358
"010101000","101",5,00:02:44.38,0.05,00:00:07.77,0.015511513751
"001111001","110",7,00:02:45.36,0.05,00:00:09.29,0.015512727399
"000101101","111",7,00:03:06.65,0.01,00:00:11.45,0.015513430724
"101101000","111",7,00:02:39.16,0.01,00:00:03.62,0.015513445351
"000101101","101",6,00:02:41.56,0.01,00:00:09.86,0.015513896226
"011111111","111",11,00:02:54.39,0.01,00:00:02.34,0.015515794963
"010111100","111",8,00:02:40.44,0.01,00:00:09.20,0.015515903228
"111111100","011",9,00:03:25.74,0.01,00:00:05.61,0.015516695106
"100111010","011",7,00:02:47.89,0.01,00:00:03.13,0.015517509432
"100111010","111",8,00:02:54.46,0.01,00:00:05.53,0.015517783492
"011111011","111",10,00:03:12.55,0.01,00:00:06.56,0.015519155690
"000111000","110",5,00:02:42.15,0.05,00:00:05.63,0.015519550503
"000011111","111",8,00:02:58.90,0.01,00:00:04.95,0.015520405831
"110001010","011",6,00:02:58.02,0.01,00:00:05.37,0.015520779157
"011011000","011",6,00:02:49.21,0.01,00:00:06.80,0.015521336576
"000111101","101",7,00:02:47.85,0.01,00:00:05.16,0.015521643060
"101110001","011",7,00:02:34.50,0.01,00:00:09.49,0.015523433458
"110011101","111",9,00:02:53.01,0.01,00:00:08.67,0.015524451636
"011011111","101",9,00:02:44.26,0.01,00:00:07.74,0.015525650770
"000101111","011",7,00:02:55.55,0.01,00:00:01.42,0.015536228871
"010110111","011",8,00:02:55.01,0.01,00:00:05.23,0.015536315605
